linksto,itemid,label,source_code,source_vocabulary_id,source_domain_id,source_concept_id,source_concept_name,target_vocabulary_id,target_domain_id,target_concept_id,target_concept_name,target_standard_concept
datetimeevents,229893,Pressure Ulcer #10- Date Indentified,Pressure Ulcer #10- Date Indentified,,,,,,,,,
inputevents,220861,Albumin (Human) 20%,Albumin (Human) 20%,,,,,,,,,
inputevents,220862,Albumin 25%,Albumin 25%,,,,,,,,,
inputevents,220863,Albumin (Human) 4%,Albumin (Human) 4%,,,,,,,,,
inputevents,220864,Albumin 5%,Albumin 5%,,,,,,,,,
inputevents,220865,Aquadestila,Aquadestila,,,,,,,,,
inputevents,220866,Darrow,Darrow,,,,,,,,,
inputevents,220949,Dextrose 5%,Dextrose 5%,,,,,,,,,
inputevents,220950,Dextrose 10%,Dextrose 10%,,,,,,,,,
inputevents,220951,Dextrose 20.%,Dextrose 20.%,,,,,,,,,
inputevents,220952,Dextrose 50%,Dextrose 50%,,,,,,,,,
inputevents,220953,Ringers,Ringers,,,,,,,,,
inputevents,220954,"Saline 0,9%","Saline 0,9%",,,,,,,,,
inputevents,220955,Ringers Lactate,Ringers Lactate,,,,,,,,,
inputevents,220956,Ringers Acetate,Ringers Acetate,,,,,,,,,
inputevents,220958,"Saline 0,255%","Saline 0,255%",,,,,,,,,
inputevents,220959,"Saline 0,3%","Saline 0,3%",,,,,,,,,
inputevents,220960,"Saline 0,45%","Saline 0,45%",,,,,,,,,
inputevents,220961,"Saline 0,65%","Saline 0,65%",,,,,,,,,
inputevents,220962,Saline 3%,Saline 3%,,,,,,,,,
inputevents,220963,"Dextrose 4,3% / Saline 0,18%","Dextrose 4,3% / Saline 0,18%",,,,,,,,,
inputevents,220964,"Dextrose 5% / Saline 0,9%","Dextrose 5% / Saline 0,9%",,,,,,,,,
inputevents,220965,"Dextrose 5% / Saline 0,45%","Dextrose 5% / Saline 0,45%",,,,,,,,,
inputevents,220966,"Dextrose 2,5% / Saline 0,45%","Dextrose 2,5% / Saline 0,45%",,,,,,,,,
inputevents,220967,Dextrose 5% / Ringers Lactate,Dextrose 5% / Ringers Lactate,,,,,,,,,
inputevents,220968,Dextrose 10% / Ringers Lactate,Dextrose 10% / Ringers Lactate,,,,,,,,,
inputevents,220969,Filtered erytrocytes,Filtered erytrocytes,,,,,,,,,
inputevents,220970,Fresh Frozen Plasma,Fresh Frozen Plasma,,,,,,,,,
inputevents,220971,ESDEP (Solvent / Detergent Virus-Inactivated Plasma),ESDEP (Solvent / Detergent Virus-Inactivated Plasma),,,,,,,,,
inputevents,220972,Octoplas,Octoplas,,,,,,,,,
inputevents,220973,Gelofusine,Gelofusine,,,,,,,,,
inputevents,220975,"Pentastarch 6% (HAES, Hemohes)","Pentastarch 6% (HAES, Hemohes)",,,,,,,,,
inputevents,220977,"Pentastarch 10% (HAES, Hemohes)","Pentastarch 10% (HAES, Hemohes)",,,,,,,,,
inputevents,220979,"Hetastarch 6% (Saline 0,9%)","Hetastarch 6% (Saline 0,9%)",,,,,,,,,
inputevents,220980,Hextend (Hetastarch 6% in Lactate),Hextend (Hetastarch 6% in Lactate),,,,,,,,,
inputevents,220984,Intralipid 10%,Intralipid 10%,,,,,,,,,
inputevents,220985,Intralipid 20%,Intralipid 20%,,,,,,,,,
inputevents,220986,Intralipid 30%,Intralipid 30%,,,,,,,,,
inputevents,220988,Mannitol 5%,Mannitol 5%,,,,,,,,,
inputevents,220989,Mannitol 10%,Mannitol 10%,,,,,,,,,
inputevents,220990,Mannitol 15%,Mannitol 15%,,,,,,,,,
inputevents,220991,Mannitol 20%,Mannitol 20%,,,,,,,,,
inputevents,220992,Mannitol 25%,Mannitol 25%,,,,,,,,,
inputevents,220995,Sodium Bicarbonate 8.4%,Sodium Bicarbonate 8.4%,,,,,,,,,
inputevents,220996,Packed Red Cells,Packed Red Cells,,,,,,,,,
inputevents,221000,Dextran 40 / Dextrose 5% (Gentran - Rheomacrodex),Dextran 40 / Dextrose 5% (Gentran - Rheomacrodex),,,,,,,,,
inputevents,221001,"Dextran 40 / Saline 0,9% (Gentran - Rheomacrodex)","Dextran 40 / Saline 0,9% (Gentran - Rheomacrodex)",,,,,,,,,
inputevents,221002,Dextran 70 / Dextrose 5% (Gentran - Macrodex - RescueFlow),Dextran 70 / Dextrose 5% (Gentran - Macrodex - RescueFlow),,,,,,,,,
inputevents,221003,"Dextran 70 / Saline 0,9% (Gentran - Macrodex - RescueFlow)","Dextran 70 / Saline 0,9% (Gentran - Macrodex - RescueFlow)",,,,,,,,,
inputevents,221004,Thrombocyte suspension,Thrombocyte suspension,,,,,,,,,
inputevents,221005,Vamin 14 Electrolyte free,Vamin 14 Electrolyte free,,,,,,,,,
inputevents,221006,Vamin 18 Electrolyte free,Vamin 18 Electrolyte free,,,,,,,,,
inputevents,221007,Vamin 14 Plus electrolytes,Vamin 14 Plus electrolytes,,,,,,,,,
inputevents,221008,Vamin Novum 18,Vamin Novum 18,,,,,,,,,
inputevents,221009,Vivinox T.E.N.,Vivinox T.E.N.,,,,,,,,,
inputevents,221011,Vivonex Plus,Vivonex Plus,,,,,,,,,
inputevents,221012,Vivonex Pediatric,Vivonex Pediatric,,,,,,,,,
inputevents,221013,Whole Blood,Whole Blood,,,,,,,,,
inputevents,221014,Dextrose 19%,Dextrose 19%,,,,,,,,,
inputevents,221015,Ensure,Ensure,,,,,,,,,
inputevents,221016,Ensure Plus,Ensure Plus,,,,,,,,,
inputevents,221017,"Dextrose 2,5%","Dextrose 2,5%",,,,,,,,,
inputevents,221018,Nutrison Standard,Nutrison Standard,,,,,,,,,
inputevents,221020,Nutrison concentrated,Nutrison concentrated,,,,,,,,,
inputevents,221021,Nutrison Energy,Nutrison Energy,,,,,,,,,
inputevents,221022,Nutrison Energy Multi Fibre,Nutrison Energy Multi Fibre,,,,,,,,,
inputevents,221024,Nutrison Multi Fibre,Nutrison Multi Fibre,,,,,,,,,
inputevents,221025,Pediasure,Pediasure,,,,,,,,,
inputevents,221027,Pulmocare,Pulmocare,,,,,,,,,
inputevents,221028,Stresson,Stresson,,,,,,,,,
inputevents,221029,Osmolite,Osmolite,,,,,,,,,
inputevents,221036,Nutren Renal (Full),Nutren Renal (Full),,,,,,,,,
inputevents,221037,Jevity 1.2,Jevity 1.2,,,,,,,,,
inputevents,221038,Jevity,Jevity,,,,,,,,,
inputevents,221193,Auto transfusion,Auto transfusion,,,,,,,,,
inputevents,221195,"Hexastarch 6% (Elohaes) / Saline 0,9%","Hexastarch 6% (Elohaes) / Saline 0,9%",,,,,,,,,
inputevents,221196,Fresubin Original,Fresubin Original,,,,,,,,,
inputevents,221197,Fresubin Original Fibre,Fresubin Original Fibre,,,,,,,,,
inputevents,221198,Fresubin Energy,Fresubin Energy,,,,,,,,,
inputevents,221199,Fresubin Energy Fibre,Fresubin Energy Fibre,,,,,,,,,
inputevents,221200,Fibrini,Fibrini,,,,,,,,,
inputevents,221201,Fibrini Energy,Fibrini Energy,,,,,,,,,
inputevents,221202,Infatrini,Infatrini,,,,,,,,,
inputevents,221203,Nutrini,Nutrini,,,,,,,,,
inputevents,221204,Tentrini,Tentrini,,,,,,,,,
inputevents,221205,Nutrison pre,Nutrison pre,,,,,,,,,
inputevents,221206,Novasource,Novasource,,,,,,,,,
inputevents,221207,Impact (Full),Impact (Full),,,,,,,,,
inputevents,221208,Normosol,Normosol,,,,,,,,,
inputevents,221209,Peptisorb,Peptisorb,,,,,,,,,
inputevents,221210,Suplena,Suplena,,,,,,,,,
inputevents,221211,"Sodium Bicarbonate 1,4%","Sodium Bicarbonate 1,4%",,,,,,,,,
inputevents,221212,"Saline 0,18%","Saline 0,18%",,,,,,,,,
inputevents,221213,Saline 30%,Saline 30%,,,,,,,,,
inputevents,221261,Abciximab (Reopro),Abciximab (Reopro),,,,,,,,,
inputevents,221282,Adenosine,Adenosine,,,,,,,,,
inputevents,221289,Epinephrine,Epinephrine,,,,,,,,,
inputevents,221319,Alteplase (TPA),Alteplase (TPA),,,,,,,,,
inputevents,221342,Aminophylline,Aminophylline,,,,,,,,,
inputevents,221347,Amiodarone,Amiodarone,,,,,,,,,
inputevents,221385,Lorazepam (Ativan),Lorazepam (Ativan),,,,,,,,,
inputevents,221393,Atropine,Atropine,,,,,,,,,
inputevents,221429,Esmolol,Esmolol,,,,,,,,,
inputevents,221456,Calcium Gluconate,Calcium Gluconate,,,,,,,,,
inputevents,221468,Diltiazem,Diltiazem,,,,,,,,,
inputevents,221555,Cisatracurium,Cisatracurium,,,,,,,,,
inputevents,221623,Diazepam (Valium),Diazepam (Valium),,,,,,,,,
inputevents,221653,Dobutamine,Dobutamine,,,,,,,,,
inputevents,221662,Dopamine,Dopamine,,,,,,,,,
inputevents,221668,Midazolam (Versed),Midazolam (Versed),,,,,,,,,
inputevents,221689,Drotrecogin (Xigris),Drotrecogin (Xigris),,,,,,,,,
inputevents,221712,Ketamine,Ketamine,,,,,,,,,
inputevents,221733,Factor VIII,Factor VIII,,,,,,,,,
inputevents,221744,Fentanyl,Fentanyl,,,,,,,,,
inputevents,221749,Phenylephrine,Phenylephrine,,,,,,,,,
inputevents,221794,Furosemide (Lasix),Furosemide (Lasix),,,,,,,,,
inputevents,221824,Haloperidol (Haldol),Haloperidol (Haldol),,,,,,,,,
inputevents,221828,Hydralazine,Hydralazine,,,,,,,,,
inputevents,221833,Hydromorphone (Dilaudid),Hydromorphone (Dilaudid),,,,,,,,,
inputevents,221892,Lepirudin,Lepirudin,,,,,,,,,
inputevents,221906,Norepinephrine,Norepinephrine,,,,,,,,,
inputevents,221986,Milrinone,Milrinone,,,,,,,,,
inputevents,222011,Magnesium Sulfate,Magnesium Sulfate,,,,,,,,,
inputevents,222021,Naloxone (Narcan),Naloxone (Narcan),,,,,,,,,
inputevents,222037,Nesiritide,Nesiritide,,,,,,,,,
inputevents,222042,Nicardipine,Nicardipine,,,,,,,,,
inputevents,222051,Nitroprusside,Nitroprusside,,,,,,,,,
inputevents,222056,Nitroglycerin,Nitroglycerin,,,,,,,,,
inputevents,222062,Vecuronium,Vecuronium,,,,,,,,,
inputevents,222139,Potassium ACEtate,Potassium ACEtate,,,,,,,,,
inputevents,222151,Procainamide,Procainamide,,,,,,,,,
inputevents,222168,Propofol,Propofol,,,,,,,,,
inputevents,222190,Ranitidine,Ranitidine,,,,,,,,,
inputevents,222315,Vasopressin,Vasopressin,,,,,,,,,
inputevents,222318,Verapamil,Verapamil,,,,,,,,,
inputevents,223257,Insulin - 70/30,Insulin - 70/30,,,,,,,,,
inputevents,223258,Insulin - Regular,Insulin - Regular,,,,,,,,,
inputevents,223259,Insulin - NPH,Insulin - NPH,,,,,,,,,
inputevents,223260,Insulin - Glargine,Insulin - Glargine,,,,,,,,,
inputevents,223261,Insulin - Humalog 75/25,Insulin - Humalog 75/25,,,,,,,,,
inputevents,223262,Insulin - Humalog,Insulin - Humalog,,,,,,,,,
inputevents,225147,Argatroban,Argatroban,,,,,,,,,
inputevents,225148,Bivalirudin (Angiomax),Bivalirudin (Angiomax),,,,,,,,,
inputevents,225150,Dexmedetomidine (Precedex),Dexmedetomidine (Precedex),,,,,,,,,
inputevents,225151,Eptifibatide (Integrilin),Eptifibatide (Integrilin),,,,,,,,,
inputevents,225152,Heparin Sodium,Heparin Sodium,,,,,,,,,
inputevents,225153,Labetalol,Labetalol,,,,,,,,,
inputevents,225154,Morphine Sulfate,Morphine Sulfate,,,,,,,,,
inputevents,225155,Octreotide,Octreotide,,,,,,,,,
inputevents,225156,Pentobarbital,Pentobarbital,,,,,,,,,
inputevents,225157,Tirofiban (Aggrastat),Tirofiban (Aggrastat),,,,,,,,,
inputevents,225158,NaCl 0.9%,NaCl 0.9%,,,,,,,,,
inputevents,225159,NaCl 0.45%,NaCl 0.45%,,,,,,,,,
inputevents,225161,NaCl 3% (Hypertonic Saline),NaCl 3% (Hypertonic Saline),,,,,,,,,
inputevents,225162,Prismasate K2,Prismasate K2,,,,,,,,,
inputevents,225163,Prismasate K4,Prismasate K4,,,,,,,,,
inputevents,225164,Trisodium Citrate 0.4%,Trisodium Citrate 0.4%,,,,,,,,,
inputevents,225165,Bicarbonate Base,Bicarbonate Base,,,,,,,,,
inputevents,225166,Potassium Chloride,Potassium Chloride,,,,,,,,,
inputevents,225167,Hydrochloric Acid - HCL,Hydrochloric Acid - HCL,,,,,,,,,
inputevents,225168,Packed Red Blood Cells,Packed Red Blood Cells,,,,,,,,,
inputevents,225170,Platelets,Platelets,,,,,,,,,
inputevents,225171,Cryoprecipitate,Cryoprecipitate,,,,,,,,,
inputevents,225173,Cell Saver,Cell Saver,,,,,,,,,
inputevents,225174,Hetastarch (Hespan) 6%,Hetastarch (Hespan) 6%,,,,,,,,,
inputevents,225795,Dextran 40,Dextran 40,,,,,,,,,
inputevents,225796,Dextran 70,Dextran 70,,,,,,,,,
inputevents,225797,Free Water,Free Water,,,,,,,,,
inputevents,225798,Vancomycin,Vancomycin,,,,,,,,,
inputevents,225799,Gastric Meds,Gastric Meds,,,,,,,,,
inputevents,225801,Lipids 20%,Lipids 20%,,,,,,,,,
inputevents,225823,D5 1/2NS,D5 1/2NS,,,,,,,,,
inputevents,225825,D5NS,D5NS,,,,,,,,,
inputevents,225827,D5LR,D5LR,,,,,,,,,
inputevents,225828,LR,LR,,,,,,,,,
inputevents,225830,Multivitamins,Multivitamins,,,,,,,,,
inputevents,225832,Folic Acid,Folic Acid,,,,,,,,,
inputevents,225833,Thiamine,Thiamine,,,,,,,,,
inputevents,225834,K Phos,K Phos,,,,,,,,,
inputevents,225835,Na Phos,Na Phos,,,,,,,,,
inputevents,225837,Acyclovir,Acyclovir,,,,,,,,,
inputevents,225838,Ambisome,Ambisome,,,,,,,,,
inputevents,225840,Amikacin,Amikacin,,,,,,,,,
inputevents,225842,Ampicillin,Ampicillin,,,,,,,,,
inputevents,225843,Ampicillin/Sulbactam (Unasyn),Ampicillin/Sulbactam (Unasyn),,,,,,,,,
inputevents,225844,Atovaquone,Atovaquone,,,,,,,,,
inputevents,225845,Azithromycin,Azithromycin,,,,,,,,,
inputevents,225847,Aztreonam,Aztreonam,,,,,,,,,
inputevents,225848,Caspofungin,Caspofungin,,,,,,,,,
inputevents,225850,Cefazolin,Cefazolin,,,,,,,,,
inputevents,225851,Cefepime,Cefepime,,,,,,,,,
inputevents,225853,Ceftazidime,Ceftazidime,,,,,,,,,
inputevents,225855,Ceftriaxone,Ceftriaxone,,,,,,,,,
inputevents,225857,Chloroquine,Chloroquine,,,,,,,,,
inputevents,225859,Ciprofloxacin,Ciprofloxacin,,,,,,,,,
inputevents,225860,Clindamycin,Clindamycin,,,,,,,,,
inputevents,225862,Colistin,Colistin,,,,,,,,,
inputevents,225863,Daptomycin,Daptomycin,,,,,,,,,
inputevents,225865,Doxycycline,Doxycycline,,,,,,,,,
inputevents,225866,Erythromycin,Erythromycin,,,,,,,,,
inputevents,225868,Ethambutol,Ethambutol,,,,,,,,,
inputevents,225869,Fluconazole,Fluconazole,,,,,,,,,
inputevents,225871,Foscarnet,Foscarnet,,,,,,,,,
inputevents,225873,Gancyclovir,Gancyclovir,,,,,,,,,
inputevents,225875,Gentamicin,Gentamicin,,,,,,,,,
inputevents,225876,Imipenem/Cilastatin,Imipenem/Cilastatin,,,,,,,,,
inputevents,225877,Isoniazid,Isoniazid,,,,,,,,,
inputevents,225879,Levofloxacin,Levofloxacin,,,,,,,,,
inputevents,225881,Linezolid,Linezolid,,,,,,,,,
inputevents,225882,Mefloquine,Mefloquine,,,,,,,,,
inputevents,225883,Meropenem,Meropenem,,,,,,,,,
inputevents,225884,Metronidazole,Metronidazole,,,,,,,,,
inputevents,225885,Micafungin,Micafungin,,,,,,,,,
inputevents,225886,Moxifloxacin,Moxifloxacin,,,,,,,,,
inputevents,225888,Nafcillin,Nafcillin,,,,,,,,,
inputevents,225889,Oxacillin,Oxacillin,,,,,,,,,
inputevents,225890,Penicillin G potassium,Penicillin G potassium,,,,,,,,,
inputevents,225892,Piperacillin,Piperacillin,,,,,,,,,
inputevents,225893,Piperacillin/Tazobactam (Zosyn),Piperacillin/Tazobactam (Zosyn),,,,,,,,,
inputevents,225895,Pyrazinamide,Pyrazinamide,,,,,,,,,
inputevents,225896,Quinine,Quinine,,,,,,,,,
inputevents,225897,Ribavirin,Ribavirin,,,,,,,,,
inputevents,225898,Rifampin,Rifampin,,,,,,,,,
inputevents,225899,Bactrim (SMX/TMP),Bactrim (SMX/TMP),,,,,,,,,
inputevents,225900,Dalfopristin/Quinupristin (Synercid),Dalfopristin/Quinupristin (Synercid),,,,,,,,,
inputevents,225902,Tobramycin,Tobramycin,,,,,,,,,
inputevents,225903,Valgancyclovir,Valgancyclovir,,,,,,,,,
inputevents,225905,Voriconazole,Voriconazole,,,,,,,,,
inputevents,225906,Enoxaparin (Lovenox),Enoxaparin (Lovenox),,,,,,,,,
inputevents,225907,Famotidine (Pepcid),Famotidine (Pepcid),,,,,,,,,
inputevents,225908,Fondaparinux,Fondaparinux,,,,,,,,,
inputevents,225909,Lansoprazole (Prevacid),Lansoprazole (Prevacid),,,,,,,,,
inputevents,225910,Pantoprazole (Protonix),Pantoprazole (Protonix),,,,,,,,,
inputevents,225911,Ranitidine (Prophylaxis),Ranitidine (Prophylaxis),,,,,,,,,
inputevents,225912,Carafate (Sucralfate),Carafate (Sucralfate),,,,,,,,,
inputevents,225913,Coumadin (Warfarin),Coumadin (Warfarin),,,,,,,,,
inputevents,225914,Factor VIIa,Factor VIIa,,,,,,,,,
inputevents,225915,Profilnine,Profilnine,,,,,,,,,
inputevents,225916,TPN w/ Lipids,TPN w/ Lipids,,,,,,,,,
inputevents,225917,TPN without Lipids,TPN without Lipids,,,,,,,,,
inputevents,225918,Aminosyn 3.5%,Aminosyn 3.5%,,,,,,,,,
inputevents,225919,D5 Aminosyn 3.5%,D5 Aminosyn 3.5%,,,,,,,,,
inputevents,225920,Peripheral Parenteral Nutrition,Peripheral Parenteral Nutrition,,,,,,,,,
inputevents,225921,Hepatamine,Hepatamine,,,,,,,,,
inputevents,225922,Nephramine,Nephramine,,,,,,,,,
inputevents,225923,Folate,Folate,,,,,,,,,
inputevents,225924,Hydrochloric Acid,Hydrochloric Acid,,,,,,,,,
inputevents,225925,Potassium Phosphate,Potassium Phosphate,,,,,,,,,
inputevents,225926,Sodium ACEtate,Sodium ACEtate,,,,,,,,,
inputevents,225928,Impact with Fiber (Full),Impact with Fiber (Full),,,,,,,,,
inputevents,225929,ProBalance (Full),ProBalance (Full),,,,,,,,,
inputevents,225930,Peptamen 1.5 (Full),Peptamen 1.5 (Full),,,,,,,,,
inputevents,225931,Nutren 2.0 (Full),Nutren 2.0 (Full),,,,,,,,,
inputevents,225934,Vivonex (Full),Vivonex (Full),,,,,,,,,
inputevents,225935,Replete (Full),Replete (Full),,,,,,,,,
inputevents,225936,Replete with Fiber (Full),Replete with Fiber (Full),,,,,,,,,
inputevents,225937,Ensure (Full),Ensure (Full),,,,,,,,,
inputevents,225941,D5 1/4NS,D5 1/4NS,,,,,,,,,
inputevents,225942,Fentanyl (Concentrate),Fentanyl (Concentrate),,,,,,,,,
inputevents,225943,Solution,Solution,,,,,,,,,
inputevents,225944,Sterile Water,Sterile Water,,,,,,,,,
inputevents,225945,Lidocaine,Lidocaine,,,,,,,,,
inputevents,225947,Dextrose PN,Dextrose PN,,,,,,,,,
inputevents,225948,Amino Acids,Amino Acids,,,,,,,,,
inputevents,225969,Lipids (additive),Lipids (additive),,,,,,,,,
inputevents,225970,Beneprotein,Beneprotein,,,,,,,,,
inputevents,225972,Fentanyl (Push),Fentanyl (Push),,,,,,,,,
inputevents,225973,Meperidine (Demerol),Meperidine (Demerol),,,,,,,,,
inputevents,225974,Metoprolol,Metoprolol,,,,,,,,,
inputevents,225975,Heparin Sodium (Prophylaxis),Heparin Sodium (Prophylaxis),,,,,,,,,
inputevents,225991,Resource Fruit Beverage,Resource Fruit Beverage,,,,,,,,,
inputevents,225993,Optisource,Optisource,,,,,,,,,
inputevents,225994,Mighty Shake (Vanilla/Strawberry),Mighty Shake (Vanilla/Strawberry),,,,,,,,,
inputevents,225995,Mighty Shake (Chocolate),Mighty Shake (Chocolate),,,,,,,,,
inputevents,225996,Mighty Shake (no sugar added),Mighty Shake (no sugar added),,,,,,,,,
inputevents,225999,Vanilla Scandi Shake (mixed),Vanilla Scandi Shake (mixed),,,,,,,,,
inputevents,226000,Chocolate Scandi Shake (mixed),Chocolate Scandi Shake (mixed),,,,,,,,,
inputevents,226002,Vanilla Lactose Free Scandi Shake (mixed),Vanilla Lactose Free Scandi Shake (mixed),,,,,,,,,
inputevents,226016,Nutren 2.0 (1/4),Nutren 2.0 (1/4),,,,,,,,,
inputevents,226017,Nutren 2.0 (2/3),Nutren 2.0 (2/3),,,,,,,,,
